Molecule ChEMBL ID,Smiles,Standard Value,pIC50,Mol,MolWt,LogP,HDonors,HAcceptors
CHEMBL4871589,O=S(=O)(c1ccccc1)N(Cc1nc2ccccc2[nH]1)c1ccc(/N=N/c2ccccc2)cc1,20.0,7.698970004336019,<rdkit.Chem.rdchem.Mol object at 0x000002235CDB7F40>,467.5540000000001,6.373800000000005,1,5
CHEMBL4867558,Cc1ccc(S(=O)(=O)N(Cc2nc3ccccc3[nH]2)c2ccc(/N=N/c3ccccc3)cc2)cc1[N+](=O)[O-],20.0,7.698970004336019,<rdkit.Chem.rdchem.Mol object at 0x000002235CDB8040>,526.5780000000002,6.590420000000006,1,7
CHEMBL165,Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,80000.0,4.096910013008056,<rdkit.Chem.rdchem.Mol object at 0x000002235CDB80B0>,228.247,2.9738000000000016,3,3
CHEMBL4203603,Cc1ccc2cc(-c3ccccc3)[nH]c2c1,32.36,7.489991487059766,<rdkit.Chem.rdchem.Mol object at 0x000002235CDB8120>,207.276,4.143320000000003,1,0
CHEMBL4077259,N=C(N)NS(=O)(=O)c1ccc(N/C=C\C(=O)c2ccc3c(c2)Nc2ccccc2S3)cc1,72.22,7.141342515909193,<rdkit.Chem.rdchem.Mol object at 0x000002235CDB8190>,465.5600000000001,3.875070000000002,5,7
CHEMBL3397605,O=C1Nc2ccc(-c3cncc4ccccc34)cc2CO1,10.0,8.0,<rdkit.Chem.rdchem.Mol object at 0x000002235CDB8200>,276.295,3.9639000000000015,1,3
CHEMBL4064405,NS(=O)(=O)c1ccc(N/C=C\C(=O)c2ccc3c(c2)Nc2ccccc2S3)cc1,28.9,7.539102157243452,<rdkit.Chem.rdchem.Mol object at 0x000002235CDB8270>,423.51900000000006,4.3507000000000025,3,6
CHEMBL4078790,CCOC(=O)c1csc(-c2cc3ccc(N(CC)CC)cc3oc2=O)n1,22.0,7.657577319177793,<rdkit.Chem.rdchem.Mol object at 0x000002235CDB82E0>,372.44600000000014,3.9394000000000027,0,7
CHEMBL488,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,7000.0,5.154901959985743,<rdkit.Chem.rdchem.Mol object at 0x000002235CDB8350>,232.28299999999996,1.3532,2,3
CHEMBL1650711,COc1ccc(-c2ccc3ccc(=O)oc3c2)cc1,10000.0,5.0,<rdkit.Chem.rdchem.Mol object at 0x000002235CDB83C0>,252.26899999999998,3.468600000000002,0,3
CHEMBL4100188,CCN(CC)c1ccc2cc(-c3coc(-c4ccccc4)n3)c(=O)oc2c1,10000.0,5.0,<rdkit.Chem.rdchem.Mol object at 0x000002235CDB8430>,360.41300000000007,4.961200000000005,0,5
CHEMBL4078790,CCOC(=O)c1csc(-c2cc3ccc(N(CC)CC)cc3oc2=O)n1,1100.0,5.958607314841775,<rdkit.Chem.rdchem.Mol object at 0x000002235CDB84A0>,372.44600000000014,3.9394000000000027,0,7
CHEMBL1430816,CCN(CC)c1ccc2ccc(=O)oc2c1,10000.0,5.0,<rdkit.Chem.rdchem.Mol object at 0x000002235CDB8510>,217.26799999999997,2.6392000000000007,0,3
CHEMBL3337676,COc1cccc(S(=O)(=O)N2CCCc3cc(-c4cccnc4)ccc32)c1,32.0,7.494850021680094,<rdkit.Chem.rdchem.Mol object at 0x000002235CDB8580>,380.469,3.8987000000000034,0,4
CHEMBL1444,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,18.0,7.7447274948966935,<rdkit.Chem.rdchem.Mol object at 0x000002235CDB85F0>,285.31,2.65916,0,4
CHEMBL404225,O=C1CC(c2ccccc2)Oc2c1ccc1ccccc21,4300.0,5.366531544420414,<rdkit.Chem.rdchem.Mol object at 0x000002235CDB8660>,274.319,4.546300000000003,0,2
CHEMBL1783176,c1ccc(C2CC(n3ccnc3)c3ccc4ccccc4c3O2)cc1,161.0,6.79317412396815,<rdkit.Chem.rdchem.Mol object at 0x000002235CDB86D0>,326.3990000000001,5.149500000000004,0,2
CHEMBL95109,COc1ccc2c(c1)OC(c1ccccc1)CC2n1ccnc1,60.0,7.221848749616356,<rdkit.Chem.rdchem.Mol object at 0x000002235CDB8740>,306.365,4.004900000000003,0,3
CHEMBL5287894,Cc1ccc(S(=O)(=O)N2[C@@H]3[C@@H]4[C@H](CC[C@]5(C)C(=O)CC[C@@H]45)[C@@]4(C)CCC(=O)C=C4[C@@H]32)cc1,53826.98,4.268999985893544,<rdkit.Chem.rdchem.Mol object at 0x000002235CDB87B0>,453.6040000000003,4.057320000000003,0,4
CHEMBL1630276,C[C@H]1CCC[C@@]2(C)C1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,1798.87,5.7450002209360775,<rdkit.Chem.rdchem.Mol object at 0x000002235CDB8820>,286.459,5.154400000000005,0,1
CHEMBL1630265,CC(=O)OC1=C2CC[C@@H]3[C@H](CC[C@]4(C)C(=O)CC[C@@H]34)[C@@]2(CO)CCC1,3597.49,5.444000404604937,<rdkit.Chem.rdchem.Mol object at 0x000002235CDB8890>,346.46700000000016,3.771600000000003,1,4
CHEMBL1630263,C[C@]12CCCC(OC(=O)c3ccccc3)=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,639.73,6.194003282659082,<rdkit.Chem.rdchem.Mol object at 0x000002235CDB8900>,392.53900000000027,6.093100000000006,0,3
CHEMBL5271891,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43CCl)[C@@H]1CCC2=O,950.6,6.022002190041261,<rdkit.Chem.rdchem.Mol object at 0x000002235CDB8970>,318.8440000000001,4.082300000000003,0,2
CHEMBL3752460,CC[C@]12C=CC(=O)C=C1C=C[C@H]1[C@@H]3CCC(=O)[C@@]3(C)CC[C@@H]12,359.75,6.443999197391357,<rdkit.Chem.rdchem.Mol object at 0x000002235CDB89E0>,296.41,4.029500000000003,0,2
CHEMBL5266594,C[C@]12CCC(=O)c3[nH]nc(c31)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,236.05,6.626995995232726,<rdkit.Chem.rdchem.Mol object at 0x000002235CDB8A50>,312.41300000000007,3.2116000000000016,1,3
CHEMBL1630267,C[C@]12CC[C@H]3[C@@H](C[C@@H](O)C4=CCCC[C@@]43CO)[C@@H]1CCC2=O,939.72,6.027001529984912,<rdkit.Chem.rdchem.Mol object at 0x000002235CDB8AC0>,304.43000000000006,2.8516000000000012,2,3
CHEMBL3752011,CCCCC1=C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,250.03,6.602007879116804,<rdkit.Chem.rdchem.Mol object at 0x000002235CDB8B30>,338.49100000000004,5.199800000000005,0,2
CHEMBL5281465,C[C@]12CCCCC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(O)CC[C@@H]12,29991.63,4.5229999303468915,<rdkit.Chem.rdchem.Mol object at 0x000002235CDB8BA0>,274.44800000000004,4.700200000000005,1,1
CHEMBL5268215,C[C@]12CCC(=O)C=C1C(CCCCCc1ccccc1)=C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,299.92,6.522994572586506,<rdkit.Chem.rdchem.Mol object at 0x000002235CDB8C10>,430.63200000000023,7.036700000000007,0,2
CHEMBL5291192,C[C@]12C=CC(=O)C=C1[C@H](Cc1ccccc1)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,590.2,6.229000794836059,<rdkit.Chem.rdchem.Mol object at 0x000002235CDB8C80>,374.5240000000003,5.332200000000006,0,2
CHEMBL2105261,C#CC[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,1000.0,6.0,<rdkit.Chem.rdchem.Mol object at 0x000002235CDB8CF0>,310.437,4.090800000000003,0,2
CHEMBL5267873,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43CC#N)[C@@H]1CCC2=O,2600.16,5.58499992703721,<rdkit.Chem.rdchem.Mol object at 0x000002235CDB8D60>,311.42500000000007,3.981180000000003,0,3
CHEMBL1835547,C[C@]12CC[C@@H]3c4cc(C=O)c(O)cc4CC[C@H]3[C@@H]1CCC2=O,10990.06,4.958999936548504,<rdkit.Chem.rdchem.Mol object at 0x000002235CDB8DD0>,298.38200000000006,3.629900000000002,1,3
CHEMBL5184565,C[C@]12CC[C@@H]3c4cc(N)c(O)cc4CC[C@H]3[C@@H]1CCC2=O,30974.19,4.509000041953673,<rdkit.Chem.rdchem.Mol object at 0x000002235CDB8E40>,285.387,3.399600000000002,2,3
CHEMBL5273506,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)C(O)C[C@@]43C(F)F)[C@@H]1CCC2=O,3801.89,5.420000452721523,<rdkit.Chem.rdchem.Mol object at 0x000002235CDB8EB0>,338.3940000000001,3.3034000000000017,1,3
CHEMBL5290788,C[C@]12CCC(=O)C=C1C(=O)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,279.9,6.552997101533838,<rdkit.Chem.rdchem.Mol object at 0x000002235CDB8F20>,300.398,3.2664000000000017,0,3
CHEMBL3752192,CC1(C)C[C@@]2(C)C(=C(O)C1=O)C(=O)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,439.54,6.357001596156081,<rdkit.Chem.rdchem.Mol object at 0x000002235CDB8F90>,344.45100000000014,3.7882000000000033,1,4
CHEMBL3752174,C[C@]12C=CC(=O)C(Sc3ccccc3)=C1C=C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,65.01,7.18701983396052,<rdkit.Chem.rdchem.Mol object at 0x000002235CDB9000>,390.5480000000003,5.759400000000004,0,3
CHEMBL5291168,CC(=O)O[C@H]1C2=CC(=O)CC[C@]2(C)[C@H]2CC[C@]3(C)C(=O)CC[C@H]3[C@@H]2C1N=[N+]=[N-],23120.65,4.635999960586927,<rdkit.Chem.rdchem.Mol object at 0x000002235CDB9070>,385.46400000000006,3.9178000000000033,0,5
CHEMBL5268195,C[C@]12C[C@@H](CCc3ccccc3)C(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,125892.54,3.9000000040686618,<rdkit.Chem.rdchem.Mol object at 0x000002235CDB90E0>,390.56700000000023,5.946300000000006,0,2
CHEMBL5269029,Cc1ccc(CC[C@@H]2C[C@@]3(C)C(=CC2=O)CC[C@@H]2[C@@H]3CC[C@]3(C)C(=O)CC[C@@H]23)cc1,38815.04,4.410999961947548,<rdkit.Chem.rdchem.Mol object at 0x000002235CDB9150>,404.5940000000003,6.254720000000007,0,2
CHEMBL3245348,CCCCS[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@]3(C)C(=O)CC[C@H]3[C@H]12,57.02,7.243972787026559,<rdkit.Chem.rdchem.Mol object at 0x000002235CDB91C0>,374.59000000000015,5.599200000000006,0,3
CHEMBL3754285,CCCCCC[C@@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CCC(=O)C=C12,429.54,6.3669963871985225,<rdkit.Chem.rdchem.Mol object at 0x000002235CDB9230>,370.5770000000001,6.283900000000007,0,2
CHEMBL5273618,C[C@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,619.44,6.208000753744525,<rdkit.Chem.rdchem.Mol object at 0x000002235CDB92A0>,298.42600000000004,4.1094000000000035,0,2
CHEMBL5278102,C[C@]12CCC(=O)C=C1[C@H](c1ccccc1)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,1698.24,5.770000934050708,<rdkit.Chem.rdchem.Mol object at 0x000002235CDB9310>,362.5130000000002,5.481100000000005,0,2
CHEMBL3754471,C[C@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CCC(=O)C=C12,349.95,6.455994002150566,<rdkit.Chem.rdchem.Mol object at 0x000002235CDB9380>,300.442,4.333400000000004,0,2
CHEMBL3752405,CCCC1=C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CCC(=O)C=C12,314.77,6.5020066659422975,<rdkit.Chem.rdchem.Mol object at 0x000002235CDB93F0>,326.4800000000001,5.033700000000005,0,2
CHEMBL5284734,C[C@]12C=CC(=O)C=C1C[C@@H](CCCc1ccc(N)cc1)[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,157.76,6.802003102402864,<rdkit.Chem.rdchem.Mol object at 0x000002235CDB9460>,417.59300000000025,5.694600000000006,1,3
CHEMBL5266519,C[C@]12CCC=CC1=CC(=O)[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,1798.87,5.7450002209360775,<rdkit.Chem.rdchem.Mol object at 0x000002235CDB94D0>,284.399,3.863400000000003,0,2
CHEMBL5290564,C[C@]12CCC(=O)C=C1C(CCCc1ccccc1)=C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,250.03,6.602007879116804,<rdkit.Chem.rdchem.Mol object at 0x000002235CDB9540>,402.57800000000026,6.256500000000007,0,2
CHEMBL5273116,C[C@]12C[C@@H](F)C(=O)C=C1[C@H](F)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,1000.0,6.0,<rdkit.Chem.rdchem.Mol object at 0x000002235CDB95B0>,322.3950000000001,3.983400000000003,0,2
CHEMBL5278365,CC(=O)OC[C@]12CCCC=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(O)CC[C@@H]12,43954.16,4.357000015253532,<rdkit.Chem.rdchem.Mol object at 0x000002235CDB9620>,332.4840000000001,4.243400000000004,1,3
CHEMBL2179111,CCCC#CCO[C@@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,83.0,7.080921907623926,<rdkit.Chem.rdchem.Mol object at 0x000002235CDB9690>,380.52800000000013,4.662000000000004,0,3
CHEMBL2179107,CO[C@@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,5200.0,5.2839966563652006,<rdkit.Chem.rdchem.Mol object at 0x000002235CDB9700>,314.425,3.4883000000000024,0,3
CHEMBL133724,CC(C(=O)OC1CC2CC([C@@H]1C)C2(C)C)c1ccncc1,1320.0,5.87942606879415,<rdkit.Chem.rdchem.Mol object at 0x000002235CDB9770>,287.403,3.799000000000003,0,3
CHEMBL108425,N#Cc1ccc(N(Cc2ccc(Br)cc2)n2cnnc2)cc1,0.5,9.301029995663981,<rdkit.Chem.rdchem.Mol object at 0x000002235CDB97E0>,354.211,3.3821800000000017,0,4
CHEMBL226738,N#Cc1ccc(N(Cc2ccc(O)c(F)c2)n2cnnc2)cc1,2.9,8.537602002101044,<rdkit.Chem.rdchem.Mol object at 0x000002235CDB9850>,309.30400000000003,2.4643800000000002,1,5
CHEMBL397728,O=C(c1ccccc1)c1cccc(Cn2ccnc2)c1,7.3,8.136677139879543,<rdkit.Chem.rdchem.Mol object at 0x000002235CDB98C0>,262.312,3.1624000000000008,0,2
CHEMBL4207850,N#Cc1ccc2[nH]c(-c3cccnc3)cc2c1,93.7,7.028260409112222,<rdkit.Chem.rdchem.Mol object at 0x000002235CDB9930>,219.247,3.1015800000000002,1,2
CHEMBL4210489,C#Cc1c(-c2ccccc2)[nH]c2ccccc12,88.0,7.055517327849832,<rdkit.Chem.rdchem.Mol object at 0x000002235CDB99A0>,217.27099999999996,3.816200000000001,1,0
CHEMBL1629802,C[C@]12CC[C@H]3O[C@H]3[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,96.4,7.015922966097169,<rdkit.Chem.rdchem.Mol object at 0x000002235CDB9A10>,288.43100000000004,3.975500000000004,0,2
CHEMBL5274290,CC(=O)O[C@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CCC(=O)C=C12,3999.45,5.397999728269116,<rdkit.Chem.rdchem.Mol object at 0x000002235CDB9A80>,344.45100000000014,3.629000000000003,0,4
CHEMBL5290446,CCCCCC(=O)O[C@@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,1798.87,5.7450002209360775,<rdkit.Chem.rdchem.Mol object at 0x000002235CDB9AF0>,398.5430000000002,4.965400000000005,0,4
CHEMBL5279329,COC1=C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CCC(=O)C=C12,699.84,6.155001238642457,<rdkit.Chem.rdchem.Mol object at 0x000002235CDB9B60>,314.42500000000007,3.837500000000003,0,3
CHEMBL5275933,COc1ccc(/C=C2/C[C@H]3[C@@H]4CC[C@H]5C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@]3(C)C2=O)cc1,7128.53,5.147000018354108,<rdkit.Chem.rdchem.Mol object at 0x000002235CDB9BD0>,408.5820000000002,5.661200000000005,1,3
CHEMBL5276442,CN1N=C2[C@H](C[C@H]3[C@@H]4CC[C@H]5CC(=O)CC[C@]5(C)[C@H]4CC[C@]23C)[C@H]1c1ccccc1,4775.29,5.321000248881201,<rdkit.Chem.rdchem.Mol object at 0x000002235CDB9C40>,404.5980000000001,5.867000000000006,0,3
CHEMBL132530,C[C@]12CCC(=O)C(O)=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,13.35,7.874518734299406,<rdkit.Chem.rdchem.Mol object at 0x000002235CDB9CB0>,302.41400000000004,3.973100000000003,1,3
CHEMBL5285831,CCCCC[C@@H]1C[C@@]2(C)C(=CC1=O)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,1279.38,5.89300044270516,<rdkit.Chem.rdchem.Mol object at 0x000002235CDB9D20>,356.5500000000002,5.893800000000007,0,2
CHEMBL5269979,CCCCCCC1=C[C@@]2(C)C(=CC1=O)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,297.85,6.526002395565136,<rdkit.Chem.rdchem.Mol object at 0x000002235CDB9D90>,368.5610000000002,6.204000000000007,0,2
CHEMBL407953,O=C(Nc1ccc([N+](=O)[O-])cc1OCc1ccccc1)c1ccccc1,25000.0,4.6020599913279625,<rdkit.Chem.rdchem.Mol object at 0x000002235CDB9E00>,348.358,4.426100000000003,1,4
CHEMBL112021,Clc1ccccc1Cn1cc(Cn2ccnc2)c2ccccc21,342.6,6.465212641370508,<rdkit.Chem.rdchem.Mol object at 0x000002235CDB9E70>,321.81100000000004,4.587800000000002,0,1
CHEMBL481092,Cl.N#Cc1ccc([C@@H]2CCCc3cncn32)cc1,3.2,8.494850021680094,<rdkit.Chem.rdchem.Mol object at 0x000002235CDB9EE0>,259.73999999999995,3.1022800000000013,0,2
CHEMBL480515,COc1ccc(C(c2ccc(OC)c(O)c2)n2cncn2)cc1O,169.0,6.772113295386326,<rdkit.Chem.rdchem.Mol object at 0x000002235CDB9F50>,327.34000000000003,2.3442000000000003,2,6
CHEMBL165342,CS[C@]12CCC(=O)C=C1CCC1C2=CC[C@]2(C)C(=O)CCC12,7400.0,5.130768280269024,<rdkit.Chem.rdchem.Mol object at 0x000002235CDB9FC0>,316.46600000000007,4.103000000000003,0,3
CHEMBL31760,C=C(c1ccc(C#N)cc1)n1ccnc1,0.7,9.154901959985743,<rdkit.Chem.rdchem.Mol object at 0x000002235CDBA030>,195.225,2.2737799999999995,0,2
CHEMBL93828,O=C1c2cccc(O)c2CCC1Cc1ccncc1,170.0,6.769551078621726,<rdkit.Chem.rdchem.Mol object at 0x000002235CDBA0A0>,253.30099999999996,2.7750000000000004,1,3
CHEMBL73367,C[C@@H]1CC2C(CCC3(C)C(O)CCC23)C2(C)CCCC=C12,1.6,8.795880017344075,<rdkit.Chem.rdchem.Mol object at 0x000002235CDBA110>,288.475,4.9462000000000055,1,1
CHEMBL3422039,NCCOc1ccc(C(=C(c2ccccc2)c2ccccc2)c2ccc(O)cc2)cc1,1930.0,5.714442690992226,<rdkit.Chem.rdchem.Mol object at 0x000002235CDBA180>,407.5130000000001,5.737100000000005,2,3
CHEMBL3422032,CC/C(=C(/c1ccc(N)cc1)c1ccc(OCCN)cc1)c1ccccc1,53.1,7.274905478918531,<rdkit.Chem.rdchem.Mol object at 0x000002235CDBA1F0>,358.485,4.975400000000003,2,3
CHEMBL3422030,CCC(CC)=C(c1ccc(O)cc1)c1ccc(OCCN)cc1,1320.0,5.87942606879415,<rdkit.Chem.rdchem.Mol object at 0x000002235CDBA260>,311.425,4.351600000000002,2,3
CHEMBL176452,C=CCN1C(=O)C2CC2(c2ccc(N)cc2)C1=O,1000.0,6.0,<rdkit.Chem.rdchem.Mol object at 0x000002235CDBA2D0>,242.278,1.0813,1,3
CHEMBL26651,CCCCCN1C(=O)C2CC2(c2ccc(N)cc2)C1=O,140.0,6.853871964321762,<rdkit.Chem.rdchem.Mol object at 0x000002235CDBA340>,272.348,2.0854999999999997,1,3
CHEMBL3349656,C[C@]12CCC(=O)C=C1C[C@H](Cc1ccccc1)[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,46.4,7.333482019445119,<rdkit.Chem.rdchem.Mol object at 0x000002235CDBA3B0>,376.5400000000003,5.556200000000006,0,2
CHEMBL100749,Cn1nnc2ccc(C(c3ccc(Cl)cc3)n3cncn3)cc21,3.0,8.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000002235CDBA420>,324.77500000000003,2.8509,0,4
CHEMBL431273,C[C@]12CCC(=O)C=C1CCC1C2CC[C@@]2(C)C1C[C@@H](O)[C@@H]2O,58000.0,4.236572006437063,<rdkit.Chem.rdchem.Mol object at 0x000002235CDBA490>,304.42999999999995,2.850000000000002,2,3
CHEMBL306022,CC[C@@H]1CC2C(CCC3(C)C(O)CCC23)C2(C)CCCC=C12,3.3,8.481486060122112,<rdkit.Chem.rdchem.Mol object at 0x000002235CDBA500>,302.50200000000007,5.336300000000006,1,1
CHEMBL111077,CCCCCCCCCCCCCC(=O)O,66.7,7.175874166083451,<rdkit.Chem.rdchem.Mol object at 0x000002235CDBA570>,228.37599999999995,4.772100000000004,1,1
CHEMBL496634,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)O,15.7,7.804100347590766,<rdkit.Chem.rdchem.Mol object at 0x000002235CDBA5E0>,330.5120000000001,6.772900000000006,1,1
CHEMBL15594,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O,28200.0,4.549750891680639,<rdkit.Chem.rdchem.Mol object at 0x000002235CDBA650>,304.47400000000005,6.216700000000006,1,1
CHEMBL267476,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O,48000.0,4.318758762624412,<rdkit.Chem.rdchem.Mol object at 0x000002235CDBA6C0>,280.4519999999999,5.884500000000005,1,1
CHEMBL488,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,7.0,8.154901959985743,<rdkit.Chem.rdchem.Mol object at 0x000002235CDBA730>,232.28299999999996,1.3532,2,3
CHEMBL135172,Clc1ccc(C(c2ccc(Cl)cc2)(c2nc[nH]n2)n2ccnc2)cc1,11.3,7.94692155651658,<rdkit.Chem.rdchem.Mol object at 0x000002235CDBA7A0>,370.243,4.148200000000003,1,3
CHEMBL23485,Oc1cccc2c1CC(Cc1ccncc1)C2,1000.0,6.0,<rdkit.Chem.rdchem.Mol object at 0x000002235CDBA810>,225.291,2.744700000000001,1,2
CHEMBL2165323,O=C1CCc2cc(-c3cccnc3)cc(-c3ccccc3)c2N1,394.0,6.404503778174426,<rdkit.Chem.rdchem.Mol object at 0x000002235CDBA880>,300.36100000000005,4.300300000000003,1,2
CHEMBL2165313,O=C1CCc2cc(-c3cccnc3)c(O)cc2N1,3073.0,5.512437439743622,<rdkit.Chem.rdchem.Mol object at 0x000002235CDBA8F0>,240.26200000000003,2.3388999999999998,2,3
CHEMBL3349909,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43CNC(=O)C(F)(F)F)[C@@H]1CCC2=O,11.4,7.943095148663527,<rdkit.Chem.rdchem.Mol object at 0x000002235CDBA960>,397.4370000000001,3.746000000000002,1,3
CHEMBL2011190,CC(C)(C)c1ccc2c(c1)C(=O)C(c1ccccc1)CO2,61000.0,4.214670164989233,<rdkit.Chem.rdchem.Mol object at 0x000002235CDBA9D0>,280.3670000000001,4.343000000000004,0,2
CHEMBL2011189,O=C1c2cc(Br)ccc2OCC1c1ccccc1,29000.0,4.5376020021010435,<rdkit.Chem.rdchem.Mol object at 0x000002235CDBAA40>,303.155,3.8080000000000016,0,2
CHEMBL38472,CCCCCCCCC1(c2ccncc2)CCC(=O)NC1=O,330.0,6.481486060122113,<rdkit.Chem.rdchem.Mol object at 0x000002235CDBAAB0>,302.41800000000006,3.5066000000000015,1,3
CHEMBL298172,C[C@]12CCC3C(CCC4=CC(=O)CC[C@@]43C(O)CBr)C1CCC2=O,1130.0,5.94692155651658,<rdkit.Chem.rdchem.Mol object at 0x000002235CDBAB20>,395.3370000000001,3.8233000000000024,1,3
CHEMBL282573,CC(C)C1(c2ccc(N)cc2)CCC(=O)NC1=O,16000.0,4.795880017344075,<rdkit.Chem.rdchem.Mol object at 0x000002235CDBAB90>,246.30999999999997,1.5992,2,3
CHEMBL282573,CC(C)C1(c2ccc(N)cc2)CCC(=O)NC1=O,62.0,7.2076083105017466,<rdkit.Chem.rdchem.Mol object at 0x000002235CDBAC00>,246.30999999999997,1.5992,2,3
CHEMBL336387,CC12CCC3C(CCC4=C(Sc5ccccc5)C(=O)CCC43C)C1CCC2=O,36.0,7.443697499232712,<rdkit.Chem.rdchem.Mol object at 0x000002235CDBAC70>,394.5800000000003,6.207400000000006,0,3
CHEMBL3349657,C[C@]12CCC(=O)C=C1C[C@@H](CCCc1ccccc1)[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,2.22,8.653647025549361,<rdkit.Chem.rdchem.Mol object at 0x000002235CDBACE0>,404.5940000000003,6.336400000000007,0,2
CHEMBL3349659,C[C@]12CC[C@H]3[C@@H]([C@H](CCc4ccccc4)CC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,45.79,7.339229356472303,<rdkit.Chem.rdchem.Mol object at 0x000002235CDBAD50>,392.58300000000025,5.738100000000006,1,2
CHEMBL3349659,C[C@]12CC[C@H]3[C@@H]([C@H](CCc4ccccc4)CC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,0.94,9.0268721464003,<rdkit.Chem.rdchem.Mol object at 0x000002235CDBADC0>,392.58300000000025,5.738100000000006,1,2
CHEMBL63136,O=[N+]([O-])c1ccc2c(c1)CC(C(c1ccccc1)n1cnnn1)O2,14.4,7.841637507904751,<rdkit.Chem.rdchem.Mol object at 0x000002235CDBAE30>,323.312,2.1743999999999994,0,6
CHEMBL1571,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)OC(=O)CC[C@@H]12,35000.0,4.455931955649724,<rdkit.Chem.rdchem.Mol object at 0x000002235CDBAEA0>,300.3980000000001,3.5899000000000028,0,3
CHEMBL27591,CCCCCN1C(=O)C2CC(c3ccc(N)cc3)(C2)C1=O,31.0,7.508638306165727,<rdkit.Chem.rdchem.Mol object at 0x000002235CDBAF10>,286.37500000000006,2.475600000000001,1,3
CHEMBL192155,COc1ccc2c(c1)CC/C2=C\c1cncs1,4330.0,5.363512103646634,<rdkit.Chem.rdchem.Mol object at 0x000002235CDBAF80>,243.331,3.6385000000000023,0,3
